State,District,Date,Year,Month,Avg_rainfall,Agency_name
Andhra Pradesh,Y.S.R.,2025-04-09,2025,04,0.0517456381,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-04-14,2025,04,0.1404402659,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-04-20,2025,04,0.0147814709,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-04-28,2025,04,0.3540885485,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-05-04,2025,05,0.1197399631,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-05-06,2025,05,0.0033540757,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-05-07,2025,05,0.497407386,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-05-10,2025,05,0.9635368229,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-05-16,2025,05,1.2082035496,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-05-28,2025,05,1.1593412644,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-05-30,2025,05,7.5967702519,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-05-04,2025,05,1.438686408,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-05-07,2025,05,20.3468902984,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-05-09,2025,05,4.9263310499,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-05-30,2025,05,3.495042741,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-05-05,2025,05,32.8163070811,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-05-06,2025,05,0.1306817549,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-05-16,2025,05,10.9751999795,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-05-20,2025,05,13.1364753099,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-05-25,2025,05,4.6453162573,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-05-05,2025,05,3.0089582085,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-05-06,2025,05,0.0041308976,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-05-08,2025,05,0.1119043944,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-05-20,2025,05,19.4479426294,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-05-21,2025,05,8.3479391527,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-05-23,2025,05,0.4454693277,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-05-04,2025,05,1.3886812708,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-05-22,2025,05,32.8350947044,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-05-23,2025,05,4.4209883652,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-05-26,2025,05,2.1702592374,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-05-27,2025,05,0.0410223549,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-05-30,2025,05,5.1745935975,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-05-01,2025,05,3.000042327,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-05-04,2025,05,0.1831323734,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-05-15,2025,05,10.7285847117,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-05-19,2025,05,5.2294712829,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-05-21,2025,05,9.0639929463,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-05-22,2025,05,4.773554528,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-05-26,2025,05,5.6232389751,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-05-27,2025,05,10.5427965336,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-05-28,2025,05,1.7058668036,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-05-31,2025,05,0.1630209524,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-05-17,2025,05,1.5639479395,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-05-19,2025,05,7.8009156438,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-05-21,2025,05,3.2966693515,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-05-24,2025,05,0.8282653383,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-05-26,2025,05,14.8959685145,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-05-01,2025,05,0.1329099033,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-05-05,2025,05,9.3324798983,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-05-06,2025,05,0.0234648347,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-05-16,2025,05,1.3359070465,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-05-18,2025,05,4.179240248,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-05-04,2025,05,2.063431207,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-05-05,2025,05,0.3640351131,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-05-24,2025,05,0.5035363951,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2025-05-02,2025,05,4.3415749327,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2025-05-06,2025,05,0.0171671342,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2025-05-19,2025,05,4.113738739,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2025-05-20,2025,05,6.8123759792,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2025-05-25,2025,05,1.7154773708,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2025-05-02,2025,05,21.2201356806,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2025-05-10,2025,05,0.1774530084,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2025-05-23,2025,05,13.1704773152,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2025-05-25,2025,05,0.2230357596,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-05-01,2025,05,0.7543737224,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-05-03,2025,05,0.0239627755,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-05-06,2025,05,0.311819776,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-05-07,2025,05,0.7784454918,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-05-18,2025,05,10.1276693348,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-05-28,2025,05,33.1291661087,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-05-29,2025,05,5.3623490189,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-05-05,2025,05,0.239302399,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-05-07,2025,05,5.0066740391,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-05-15,2025,05,8.0829419461,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-05-25,2025,05,0.0099065021,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-05-27,2025,05,2.4281823677,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-05-29,2025,05,0.1364721563,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-06-03,2025,06,0.2047654816,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-06-13,2025,06,1.1111160017,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-06-09,2025,06,12.2230118477,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-06-16,2025,06,1.3591134861,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-06-18,2025,06,1.3276035795,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-06-20,2025,06,0.076531571,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-06-23,2025,06,5.8409092517,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-06-24,2025,06,0.8507017544,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-06-28,2025,06,0.1133488879,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-06-03,2025,06,1.2548690544,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-06-06,2025,06,0.0745796073,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-06-10,2025,06,1.8366693632,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-06-22,2025,06,1.5576494511,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-06-27,2025,06,1.264286816,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-06-03,2025,06,0.4355803522,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-06-05,2025,06,0.0720973564,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-06-07,2025,06,0.8469930786,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-06-14,2025,06,3.4939719378,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-06-16,2025,06,1.8410537129,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-06-19,2025,06,0.1986666592,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-06-23,2025,06,7.8910394259,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-06-29,2025,06,5.1262014402,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-06-01,2025,06,0.2821693085,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-06-04,2025,06,0.0102677992,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-06-08,2025,06,1.8516598504,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-06-10,2025,06,0.0076472672,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-06-09,2025,06,1.5746512894,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-06-14,2025,06,0.7991919141,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-06-15,2025,06,1.3663502483,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-06-17,2025,06,0.3621981808,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-06-24,2025,06,5.9041180614,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-06-25,2025,06,9.5283193075,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-06-27,2025,06,6.4575127322,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-06-28,2025,06,0.1469120123,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-06-07,2025,06,4.4829618515,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-06-15,2025,06,3.5640371027,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-06-18,2025,06,0.1419239813,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-06-20,2025,06,0.1660206101,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-06-24,2025,06,7.6094171639,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-06-25,2025,06,9.7999943274,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-06-28,2025,06,0.3170259857,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-06-02,2025,06,0.0421336976,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-06-12,2025,06,21.7583427382,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-06-21,2025,06,3.803955112,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-06-26,2025,06,2.0841988615,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-06-01,2025,06,0.1362968083,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-06-12,2025,06,6.6637200598,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-06-14,2025,06,0.5062473364,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-06-16,2025,06,3.7449106715,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-06-19,2025,06,0.1924543364,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-06-26,2025,06,3.9621399774,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-06-30,2025,06,4.2826643433,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-06-05,2025,06,0.0612470156,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-06-08,2025,06,0.7027683962,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-06-16,2025,06,3.2490241944,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-06-17,2025,06,0.0142824892,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-06-05,2025,06,3.3561715359,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-06-07,2025,06,1.0744365717,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-06-12,2025,06,5.9558327839,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-06-13,2025,06,1.8912522852,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-06-15,2025,06,9.8724524545,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-06-21,2025,06,0.0224403575,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-06-26,2025,06,4.9363743267,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-06-29,2025,06,2.2448056932,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-06-30,2025,06,4.0268738333,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2025-06-15,2025,06,8.5763435417,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2025-06-17,2025,06,3.931167438,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2025-06-19,2025,06,0.6541510753,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2025-06-22,2025,06,2.3736403378,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2025-06-23,2025,06,6.5976189417,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2025-06-28,2025,06,1.1099674308,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2025-06-11,2025,06,13.8501613954,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2025-06-14,2025,06,1.3994367849,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-06-05,2025,06,0.0153368717,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-06-06,2025,06,0.0085421124,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-06-15,2025,06,10.7271360666,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-06-16,2025,06,0.5701221491,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-06-21,2025,06,6.8968095393,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-06-24,2025,06,6.5538178658,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-06-27,2025,06,15.9361919541,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-06-30,2025,06,15.8401102554,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-06-01,2025,06,0.282352035,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-06-03,2025,06,0.3301089313,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-06-05,2025,06,0.0052999701,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-06-08,2025,06,0.6538909722,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-06-19,2025,06,0.477310336,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-06-30,2025,06,0.5245279559,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-01-06,2025,01,7.92768e-05,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-01-09,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-01-13,2025,01,2.846e-05,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-01-16,2025,01,0.0095509369,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-01-12,2025,01,0.0002226571,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-01-19,2025,01,0.0265144486,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-01-23,2025,01,0.0004269867,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-01-24,2025,01,0.0025712624,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-02-01,2025,02,0.0003661792,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-02-02,2025,02,0.0014148327,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-02-10,2025,02,0.0003473331,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-02-16,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-02-18,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-02-21,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-02-26,2025,02,0.0021837245,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-03-04,2025,03,0.0059911886,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-03-05,2025,03,0.0048122749,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-03-06,2025,03,0.0007541005,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-03-08,2025,03,0.0004734177,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-03-12,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-03-14,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-03-18,2025,03,3.40082e-05,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-03-25,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-04-03,2025,04,0.2131975393,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-04-06,2025,04,0.1323566467,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-04-08,2025,04,5.12279e-05,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-04-14,2025,04,0.1360124405,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-04-15,2025,04,1.3317064277,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-04-23,2025,04,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-04-24,2025,04,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-04-25,2025,04,5.9678357978,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-04-30,2025,04,0.0151796764,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-05-01,2025,05,3.0444185716,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-05-02,2025,05,0.5895012628,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-05-07,2025,05,0.497407386,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-05-20,2025,05,2.3131948854,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-05-21,2025,05,9.0984121053,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-05-31,2025,05,0.0190934547,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-06-01,2025,06,0.1223374507,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-06-03,2025,06,0.2047654816,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-06-06,2025,06,0.2449362081,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-06-07,2025,06,1.179144022,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-06-16,2025,06,1.3591134861,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-06-25,2025,06,0.3908938912,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-06-27,2025,06,0.3941020079,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-01-01,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-01-06,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-01-10,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-01-12,2025,01,6.8004e-06,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-01-17,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-01-22,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-02-01,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-02-08,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-02-10,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-02-15,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-02-20,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-02-22,2025,02,7.65991e-05,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-02-23,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-03-02,2025,03,-0.0077065887,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-03-04,2025,03,0.0019931505,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-03-12,2025,03,1.2448400681,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-04-08,2025,04,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-04-09,2025,04,0.1388855574,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-04-13,2025,04,0.0424359668,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-04-15,2025,04,2.2546096496,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-04-20,2025,04,0.0133576688,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-04-21,2025,04,0.2346255244,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-04-23,2025,04,0.000955473,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-04-29,2025,04,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-04-30,2025,04,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-05-02,2025,05,2.4934804338,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-05-15,2025,05,6.1748219401,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-05-17,2025,05,9.2795138934,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-05-30,2025,05,3.495042741,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-06-05,2025,06,0.1012174929,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-06-06,2025,06,0.0745796073,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-06-08,2025,06,1.2126015462,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-06-09,2025,06,0.9731461674,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-06-12,2025,06,0.3372926573,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-06-17,2025,06,0.0474084424,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-06-18,2025,06,0.3244419833,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-06-19,2025,06,0.2477887312,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-06-26,2025,06,1.9300167266,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-06-30,2025,06,0.3527367593,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-01-03,2025,01,1.1026e-06,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-01-04,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-01-10,2025,01,0.0001175864,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-01-11,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-01-17,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-01-21,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-01-30,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-02-02,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-02-05,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-02-06,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-02-07,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-02-18,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-02-19,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-02-21,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-02-24,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-02-25,2025,02,1.56268e-05,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-02-26,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-03-04,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-03-05,2025,03,0.7022073813,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-03-09,2025,03,0.0001847787,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-03-13,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-03-14,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-03-18,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-03-19,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-03-23,2025,03,0.6401090526,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-04-01,2025,04,0.0880631504,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-04-06,2025,04,8.8376212987,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-04-25,2025,04,0.0089228952,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-05-06,2025,05,0.1306817549,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-05-15,2025,05,2.222726956,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-05-25,2025,05,4.6453162573,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-05-27,2025,05,6.7619943174,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-05-30,2025,05,8.7468887965,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-01-03,2025,01,0.0049004156,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-01-13,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-01-14,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-01-15,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-01-12,2025,01,0.0001072061,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-01-24,2025,01,0.0184069263,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-01-27,2025,01,0.0002037622,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-02-07,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-02-10,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-02-13,2025,02,3.811e-07,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-02-14,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-02-15,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-02-16,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-03-02,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-03-07,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-03-12,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-03-14,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-03-18,2025,03,0.0,NRSC VIC MODEL
